"cn","plotclass"
173673722010854,2
173673723010854,2
173673724010854,1
203250767010854,2
203250769010854,1
203250789010854,3
203250791010854,1
82516134010478,2
82516236010478,3
82516292010478,2
82516387010478,2
82516745010478,1
82516882010478,2
82517046010478,2
82517109010478,3
82517331010478,3
82517409010478,1
82517486010478,2
82517610010478,2
82517715010478,1
82517743010478,2
82517847010478,2
82518057010478,2
203251523010854,3
82542202010478,1
134680136010854,2
134680137010854,2
134680138010854,2
82548922010478,3
134680142010854,3
134680143010854,3
134680146010854,2
203252099010854,3
203252103010854,2
203252105010854,1
203252109010854,2
203252111010854,2
203252115010854,3
203252117010854,1
203252119010854,1
203252123010854,1
134679582010854,1
134679583010854,1
134679584010854,3
134679585010854,3
121298041010478,1
121298172010478,1
121298372010478,3
121298443010478,3
121298513010478,2
121298840010478,3
121298980010478,3
121299085010478,3
121299223010478,3
121299367010478,2
121299466010478,2
121299802010478,3
121299884010478,3
121300028010478,3
121300101010478,3
121300221010478,3
121300351010478,3
121300437010478,3
121300540010478,1
173673846010854,1
173673847010854,2
173673848010854,1
173673850010854,2
173673851010854,1
173673852010854,1
173673854010854,1
173673855010854,1
173673856010854,3
173673857010854,1
173673858010854,3
173673859010854,2
173673861010854,3
173673862010854,1
134679474010854,3
173673731010854,1
173673732010854,3
173673733010854,2
173673734010854,3
173673735010854,1
203252125010854,1
203252129010854,1
134680606010854,3
134680578010854,3
134679705010854,1
82510296010478,3
173673789010854,3
173673792010854,1
173673794010854,3
173673795010854,2
173673798010854,1
173673807010854,3
173673308010854,1
134679586010854,3
82550515010478,3
82519233010478,2
82519449010478,3
82519556010478,2
134680155010854,3
134680156010854,2
134680157010854,3
134680158010854,2
82550107010478,2
134680162010854,3
134680164010854,2
203251083010854,3
134680437010854,3
121300673010478,3
82544538010478,1
173673741010854,1
173673743010854,1
173673744010854,2
173673747010854,1
173673749010854,1
173673750010854,2
173673751010854,3
173673752010854,3
173673753010854,1
173673754010854,2
173673755010854,2
173673757010854,2
173673759010854,3
173673760010854,1
173673761010854,2
173673763010854,1
173673764010854,3
173673766010854,2
173673767010854,1
173673740010854,3
134680235010854,1
134679864010854,3
134679866010854,3
134679867010854,3
134679868010854,3
134679869010854,3
82534232010478,3
134679870010854,3
203251641010854,2
82534483010478,3
134679875010854,3
134679876010854,1
134679877010854,2
134679878010854,2
134679879010854,2
134679883010854,1
134679886010854,2
134679895010854,1
134679897010854,3
134679900010854,3
134679902010854,3
134679903010854,3
134679906010854,2
134679907010854,1
134679911010854,3
134679587010854,2
134679591010854,2
134679596010854,2
134679597010854,3
82528419010478,1
82528529010478,3
82528851010478,1
203252181010854,2
203252183010854,1
203252189010854,1
203252191010854,2
203252193010854,3
203252199010854,3
203252203010854,2
203252207010854,3
203252211010854,3
203252213010854,3
203252215010854,2
203252217010854,2
203252219010854,3
82518459010478,2
82518568010478,3
82518729010478,2
82518896010478,1
134680532010854,3
134680533010854,2
134680534010854,1
134680535010854,2
82505919010478,3
134680537010854,3
134680538010854,1
134680539010854,2
134680540010854,1
203250809010854,2
203250845010854,3
203250871010854,3
203250875010854,1
134679593010854,2
134679598010854,2
134679602010854,1
134679609010854,1
134679865010854,3
121326076010478,1
121326439010478,2
121326514010478,1
121326697010478,2
121326874010478,2
134679885010854,3
134679898010854,3
134679899010854,1
173674116010854,1
173674117010854,1
134679761010854,2
134679762010854,1
134679763010854,3
134679764010854,3
134679766010854,1
82501922010478,3
82507768010478,3
82510213010478,3
134680120010854,1
134680123010854,1
134680124010854,2
82531106010478,3
82524068010478,3
82512790010478,1
82512839010478,3
82512864010478,2
82512938010478,1
82513421010478,1
82513660010478,2
82513872010478,3
82514048010478,2
82514137010478,2
82514212010478,2
82514395010478,2
134679835010854,3
134679837010854,2
134679839010854,2
134679841010854,3
134679842010854,1
82521059010478,2
82499700010478,3
82551750010478,1
203252561010854,3
134680183010854,3
203251999010854,3
134680118010854,3
134680119010854,1
173674377010854,3
173674378010854,2
173674379010854,3
173674380010854,2
173674383010854,3
173674384010854,3
173674386010854,1
173674387010854,3
173674388010854,2
173674393010854,3
173674396010854,1
173674399010854,3
173674400010854,2
173674401010854,1
173674403010854,2
173674407010854,2
173674408010854,2
173674410010854,2
173674414010854,2
173674416010854,2
173673863010854,3
173673866010854,3
173673868010854,3
134680277010854,1
134680431010854,3
203252131010854,1
203252133010854,1
203252137010854,1
203252141010854,2
203252147010854,2
203252153010854,1
203252155010854,2
203252157010854,2
203252159010854,2
203252161010854,1
203252163010854,3
203252165010854,3
203252167010854,2
203252171010854,3
203252173010854,1
203252175010854,1
203251637010854,2
203251639010854,3
203251645010854,3
203250879010854,1
203250883010854,1
203250907010854,1
203250917010854,2
203250975010854,3
203251011010854,3
203251013010854,1
203251019010854,2
203251021010854,3
203251027010854,3
203251029010854,1
203251057010854,1
203251061010854,3
203251065010854,1
203251075010854,3
121341197010478,1
121341270010478,3
121341303010478,1
121341464010478,2
121341543010478,3
121341649010478,2
121341902010478,2
121342023010478,2
121342173010478,3
121342238010478,3
121342291010478,2
121342375010478,2
121342490010478,3
121342702010478,2
121342824010478,3
121342971010478,3
121343100010478,1
121343217010478,1
121343393010478,1
121343471010478,2
121343550010478,3
121343672010478,3
121343760010478,3
134679611010854,3
134679619010854,1
173673403010854,2
173673404010854,1
173673416010854,3
173673417010854,2
173673419010854,3
173673425010854,3
173673482010854,3
173673484010854,2
173673492010854,2
82519712010478,3
82519818010478,2
82520026010478,1
82520102010478,1
121307664010478,1
121307711010478,2
121307968010478,2
121308449010478,2
121308522010478,3
121308591010478,1
121308682010478,3
121308801010478,1
121308915010478,3
121309082010478,3
121309220010478,1
134679914010854,2
203251243010854,3
203251237010854,3
121311839010478,3
121295090010478,1
173673621010854,2
121326934010478,2
121327147010478,1
82535617010478,2
82535704010478,2
82535772010478,3
82535916010478,2
82535972010478,3
82536109010478,2
82536450010478,2
82536727010478,2
82536968010478,1
82537015010478,2
82537262010478,2
173673548010854,1
173673303010854,1
173673821010854,1
173673823010854,2
173673828010854,2
173673829010854,3
173673831010854,2
173673833010854,1
173673834010854,2
173673835010854,2
173673869010854,1
173673870010854,1
173673871010854,1
173673872010854,3
173673873010854,1
173673874010854,2
173673875010854,2
173673876010854,2
203251953010854,2
203251959010854,2
203251961010854,2
203251963010854,2
203251965010854,2
203251969010854,1
203251971010854,2
203251973010854,3
203251975010854,3
203251977010854,3
203251979010854,1
203251981010854,2
203251983010854,2
203251985010854,3
203251987010854,3
203251989010854,2
203251991010854,2
203251993010854,3
203251825010854,3
203251827010854,3
203251829010854,2
203251833010854,3
203251837010854,3
203251843010854,2
203251847010854,3
203251849010854,1
203251851010854,3
203251853010854,2
203251855010854,3
203251857010854,3
203251859010854,1
203251861010854,2
203251865010854,3
203251867010854,2
203251871010854,1
203251873010854,3
203251875010854,2
203251881010854,1
203251883010854,3
203251885010854,1
203251887010854,1
203251889010854,1
203251893010854,3
203251895010854,2
203251899010854,1
203251395010854,1
203251397010854,3
203251399010854,1
203251403010854,1
203251411010854,2
203251413010854,3
203251415010854,3
203251421010854,3
203251425010854,2
203251433010854,2
203251437010854,2
203251447010854,1
203251455010854,1
203251457010854,1
203251459010854,3
82526093010478,3
82526312010478,2
82526634010478,2
82526750010478,2
82526827010478,2
82527366010478,2
82527432010478,3
82527500010478,3
82527587010478,2
82527687010478,1
82527843010478,1
82527946010478,2
82528039010478,3
82528105010478,3
82528165010478,1
82528323010478,2
82528385010478,1
203251921010854,2
203251757010854,3
134680313010854,2
134680316010854,2
134680317010854,1
134680318010854,2
134680319010854,1
134680320010854,3
134680321010854,2
134680322010854,1
134680324010854,2
134680325010854,2
203251297010854,1
203251279010854,3
203251517010854,1
203251507010854,1
203251525010854,2
203251521010854,2
203251787010854,3
203251337010854,3
203251333010854,2
203251339010854,3
203251487010854,1
203251191010854,3
203251187010854,1
203251179010854,1
203251235010854,2
203251247010854,1
203251233010854,2
203251241010854,2
203251239010854,3
203251249010854,2
203251251010854,3
203251151010854,3
82531790010478,2
82531877010478,2
82531944010478,2
82532049010478,3
82532220010478,3
82532248010478,3
82532325010478,2
82532412010478,1
82532520010478,1
82532714010478,2
82532776010478,2
82532860010478,1
82533090010478,1
82533157010478,3
82533261010478,3
82533426010478,2
82533547010478,3
82533693010478,3
82533789010478,2
82533892010478,1
121326135010478,1
82535550010478,2
121313816010478,1
121313891010478,2
121314000010478,2
121314189010478,3
121314226010478,2
203251907010854,2
173673892010854,2
173673895010854,3
173673896010854,1
173673897010854,1
173673898010854,3
173673900010854,3
173673901010854,3
173673902010854,1
173673904010854,1
82546817010478,3
82523660010478,3
82523871010478,2
82523967010478,1
82524148010478,2
82524261010478,2
82524374010478,1
82524485010478,1
82524567010478,3
82524620010478,1
82524660010478,3
82524729010478,2
82524836010478,3
82524897010478,3
82534135010478,2
82534376010478,1
82534457010478,3
82534541010478,2
82534665010478,3
82534982010478,3
82535045010478,2
203252567010854,3
203252569010854,2
203252571010854,1
203252573010854,1
203252577010854,1
203252579010854,1
203252585010854,1
203252597010854,2
203252601010854,1
203252611010854,3
203252619010854,3
203252621010854,1
203252625010854,2
203252627010854,2
203252629010854,2
203252637010854,2
203252641010854,2
121353096010478,3
121353347010478,2
121353430010478,2
121353647010478,2
121353877010478,1
121354033010478,1
121354083010478,1
121354164010478,1
121354251010478,1
121354320010478,1
121354462010478,1
121354546010478,2
121354711010478,3
121354809010478,1
121354966010478,3
121355085010478,2
121355197010478,3
121355314010478,2
134680326010854,3
134680327010854,3
134679510010854,3
134679511010854,1
134679513010854,2
134679516010854,2
134679518010854,1
134679522010854,3
134679523010854,1
134679524010854,3
134679525010854,2
134679526010854,1
121355810010478,2
121356085010478,2
121356165010478,1
121356295010478,2
121356369010478,2
121356447010478,2
121356528010478,3
121356645010478,3
121356711010478,1
121356786010478,1
121356838010478,3
134680243010854,2
134680244010854,2
134680245010854,1
173673994010854,1
134679579010854,1
134679581010854,1
82545445010478,3
82546223010478,2
82525103010478,2
82525234010478,1
82525440010478,3
82525480010478,1
82525532010478,1
82525565010478,3
82525680010478,1
82525756010478,2
82525817010478,2
82525907010478,2
82526009010478,2
203252485010854,2
203252487010854,1
203252489010854,1
203252493010854,1
203252495010854,1
203252497010854,1
203252499010854,2
203252501010854,2
203252503010854,1
203252505010854,1
203252507010854,1
203252517010854,3
203252523010854,3
203252525010854,3
203252527010854,3
203252529010854,3
203252535010854,2
203252537010854,2
82521838010478,2
82522113010478,3
82522147010478,2
82522217010478,3
82522445010478,2
82522587010478,1
82522673010478,1
82522760010478,3
82522799010478,3
82522892010478,3
82523015010478,1
82523097010478,1
82523189010478,1
82523249010478,1
121355392010478,3
121355551010478,3
121355744010478,3
121301633010478,3
121301797010478,2
203252645010854,1
121338413010478,3
121338471010478,2
121338609010478,1
121338659010478,1
121338785010478,3
121339027010478,2
121339104010478,3
121339289010478,3
121339467010478,3
121339522010478,1
121339557010478,1
203251555010854,1
203251561010854,1
203251559010854,3
121344153010478,1
121344226010478,2
121344378010478,2
121344528010478,3
121344598010478,2
82523469010478,3
82523585010478,1
121352694010478,2
121352787010478,3
121352880010478,3
121349692010478,1
121349769010478,1
121349843010478,2
121349998010478,1
121350130010478,2
121350511010478,2
121350593010478,1
121350817010478,1
121350909010478,1
121351159010478,2
121351307010478,3
121351431010478,2
121351499010478,2
121351578010478,1
121351657010478,3
121351854010478,2
121351914010478,1
121351985010478,3
121352037010478,3
121352147010478,1
203251647010854,3
203251793010854,2
203251803010854,3
203251801010854,1
203251807010854,2
203251643010854,3
203251809010854,3
82528955010478,1
121352251010478,2
121352357010478,2
121352421010478,2
121335240010478,1
121335326010478,1
121335457010478,2
121335540010478,3
121335609010478,3
121335663010478,3
121335786010478,2
121335839010478,1
121335913010478,1
121335950010478,3
121336223010478,2
121336378010478,3
121336746010478,1
121336873010478,3
121337045010478,2
121337126010478,1
121337272010478,2
121337394010478,3
121337573010478,1
121337628010478,2
121338112010478,3
121338169010478,3
121338253010478,1
121338308010478,1
203251597010854,2
203251591010854,2
203251589010854,2
203251587010854,2
203251595010854,1
203251695010854,3
203251697010854,1
203251707010854,1
203251703010854,3
203251701010854,3
203251117010854,3
82535324010478,1
82535405010478,2
82511505010478,2
82523329010478,2
134680599010854,3
203251153010854,3
121296210010478,3
121296265010478,3
121296401010478,2
121296491010478,1
121296554010478,3
121336700010478,1
121294332010478,1
134680247010854,2
134680248010854,1
134680249010854,2
134680250010854,3
134680251010854,3
134680252010854,3
134680253010854,3
134680255010854,1
134680256010854,3
134680257010854,3
134680261010854,1
134680263010854,2
